event_id,symbol,usable,reason,gross,p_pre,yield_pct,u_pdr,u_close,u_open,div_check,weekend,p_close_pre,pdr_literature,gap_min,monday,jump_ts,jump_over_div,pdr_overnight_2000,p_overnight_2000,abnormal_overnight_2000,pdr_premarket_0400,p_premarket_0400,abnormal_premarket_0400,pdr_open_0930,p_open_0930,abnormal_open_0930,pdr_open_1000,p_open_1000,abnormal_open_1000,pdr_close_1600,p_close_1600,abnormal_close_1600
rEPRT-2026-06-30-1,rEPRT,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.32,,,1.5312492847442627,30.520000457763672,30.030000686645508,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rESAB-2026-07-02-1,rESAB,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.12,,,-10.958290100097656,93.69000244140625,95.00499725341797,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rESE-2026-07-02-1,rESE,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.08,,,-14.625167846679688,339.8999938964844,341.07000732421875,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rERIE-2026-07-07-1,rERIE,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),1.4625,,,-1.1350452390491454,257.1300048828125,258.7900085449219,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEOG-2026-07-17-1,rEOG,True,,1.02,138.955,0.7340505919182468,-0.7941152535232843,138.4600067138672,139.27000427246094,Yahoo agrees on ex-date and amount (to 3 dp),False,138.44,-0.7254901960784402,4.0,False,2026-07-17T05:56:00+00:00,2.59803921568628,-0.16078431372547772,139.119,0.05875396125374355,1.5235294117647078,137.401,-0.5381971958226206,-0.22058823529411206,139.18,1.066455734025773,-1.4460784313725434,140.43,1.5335177529807287,-0.916666666666641,139.89,1.5228148327906421
rENTG-2026-07-29-1,rENTG,False,no 1m bars at/after openTime 2026-08-17 in window (0 pre-listing bars dropped),0.1,,,23.700027465820312,118.16000366210938,115.79000091552734,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEPR-2026-07-31-1,rEPR,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.31,,,1.0000044299710182,64.01000213623047,63.70000076293945,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEQH-2026-08-03-1,rEQH,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),0.3,,,2.033335367838542,47.650001525878906,47.040000915527344,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEQT-2026-08-05-1,rEQT,True,,0.165,52.983,0.3114206443576242,-1.3939366196141099,52.77000045776367,53.0,Yahoo agrees on ex-date and amount (to 3 dp),False,52.77,-2.636363636363607,8.0,False,2026-08-05T00:03:00+00:00,5.054545454545473,-0.006060606060634998,52.984,0.007193941330407849,1.503030303030288,52.735,-0.6594985146182841,-1.3454545454545532,53.205,-0.05328004873947911,4.260606060606035,52.28,-1.7706489192091501,5.684848484848456,52.045,-1.4091459375208726
rENB-2026-08-14-1,rENB,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rEQIX-2026-08-19-1,rEQIX,True,,5.16,1084.502,0.47579441992730304,-0.7577585619549418,1085.0899658203125,1089.0,Yahoo agrees on ex-date and amount (to 3 dp),False,1085.28,-1.5687984496124083,187.0,False,2026-08-19T10:49:00+00:00,2.7837209302325645,1.527519379844973,1076.62,-0.7396916023579059,0.00038759689921564073,1084.5,-0.10930220498797105,-1.719573643410862,1093.375,0.39133960189492445,3.4046511627906946,1066.934,-1.987420650994598,1.4151162790697493,1077.2,-0.9417315815986482
rEQX-2026-08-19-1,rEQX,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.0225,,,-30.22223578559028,11.449999809265137,12.130000114440918,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEPR-2026-08-31-1,rEPR,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.31,,,1.6129032258064517,59.54999923706055,59.04999923706055,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rESI-2026-09-01-1,rESI,False,no 1m bars at/after openTime 2026-09-07 in window (409 pre-listing bars dropped),0.08,,,8.125019073486328,35.540000915527344,34.88999938964844,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rENS-2026-09-18-1,rENS,True,,0.2875,175.68,0.1636498178506375,-3.652184527853261,175.67999267578125,176.72999572753906,Yahoo agrees on ex-date and amount (to 3 dp),False,175.68,-2.3999999999999924,494.0,False,2026-09-18T13:02:00+00:00,3.7930434782608407,-3.339130434782538,176.64,0.7763214405724139,0.0,175.68,-0.2164100548005976,-2.3999999999999924,176.37,0.5084704446770671,4.486956521739202,174.39,-0.43814954249603577,-8.486956521739122,178.12,1.3589442038867805
rES-2026-09-21-1,rES,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rERIC-2026-09-29-1,rERIC,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),0.15792,,,,,,Yahoo lists no dividend on this ex-date,False,,,,False,,,,,,,,,,,,,,,,,
rEPR-2026-09-30-1,rEPR,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rEPRT-2026-09-30-1,rEPRT,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rESE-2026-10-01-1,rESE,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rESAB-2026-10-02-1,rESAB,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rERIE-2026-10-05-1,rERIE,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),1.4625,,,,,,"underlying fetch failed: UnderlyingDataError: ERIE: Yahoo request failed: Client error '400 Bad Request' for url 'https://query1.finance.yahoo.com/v8/finance/chart/ERIE?period1=1790294400&period2=1791417600&interval=1d&events=div%2Csplits'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400",False,,,,False,,,,,,,,,,,,,,,,,
rEOG-2026-10-16-1,rEOG,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rESNT-2026-06-01-1,rESNT,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.35,,,1.9428580147879466,57.88999938964844,57.209999084472656,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
